id,title,content,date,source,url,category
61,[1년전 오늘] 아이오닉9 세계 최초 공개,"아이오닉9은 현대차의 전기차 브랜드 아이오닉의 세 번째 모델이다. 대형 SUV로 브랜드 라인업을... 3킬로와트시(kWh) 배터리를 탑재해 1회 충전 시 후륜구동 기준 최장 532㎞까지 달린다. 최고 출력 160㎾, 최대... ",2025-11-22,Naver,https://www.jeonmae.co.kr/news/articleView.html?idxno=1204647,배터리
62,"美 기다리던 '올 뉴 텔루라이드' 나왔다…기아, LA 오토쇼서 공개","이 외에도 기아 커넥트 스토어를 통해 운전자 취향에 따라 적용할 수 있는 디즈니·마블 캐릭터 디스플레이 스킨 등 FoD(Feature on Demand) 서비스에 대해서 체험해 볼 수 있는 전시존, 전용 전기차 EV9의 배터리 전력을... ",2025-11-22,Naver,https://www.apnews.kr/news/articleView.html?idxno=3042729,배터리
63,"완성차 존재감 축소된 CES... 독3사 중 BMW만 참가 확정, 현대차는 로보...","현재는 SDV와 전기차가 더 이상 미래 기술이 아니게 되면서 제조사들이 새롭게 선보일만한 신기술이... LG에너지솔루션의 배터리 수명 관리 솔루션인 'BETTER.RE', 채비의 메가와트 충전 플랫폼 'MCS' 등이 혁신상 수상... ",2025-11-22,Naver,https://www.greened.kr/news/articleView.html?idxno=333433,배터리
64,"폴스타 CEO &quot;부산공장, 굉장히 중요한 전략적 거점&quot;","폴스타 주요 차량에 한국산 배터리가 대거 탑재되고 있다는 점에서 이번 방한은 글로벌 공급망 안정화와... 로쉘러 CEO는 &quot;폴스타의 중장기 전략을 '프리미엄 EV 브랜드'로 규정했다&quot;며, &quot;가격 경쟁이 치열한 전기차... ",2025-11-22,Naver,http://digitalchosun.dizzo.com/site/data/html_dir/2025/11/21/2025112180196.html,배터리
65,이차전지주 4분기부터 실적 '와르르'…&quot;이제 담지 마세요&quot; [부꾸미],이러한 부정적인 전망은 최근 GM(제너럴모터스)의 대규모 인력 감축과 포드(Ford)의 BEV(배터리 전기차) 시장 둔화 코멘트 등에서 그대로 나타나고 있습니다. 지난달 말 GM 본사는 전기차 보급 속도 둔화를 이유로 내년... ,2025-11-22,Naver,https://n.news.naver.com/mnews/article/008/0005281667?sid=101,배터리
66,&quot;'조지아 사태' 한국인 노동자 약 50명 미국 재입국&quot; 美언론,ABC는 21일(현지 시간) 조지아주의 현대자동차·LG에너지솔루션 합작 전기차 배터리 공장 관계자 김모씨를 인용해 &quot;11월15일 현재 구금됐던 엔지니어 약 50명이 미국에 다시 들어왔다&quot;고 보도했다. 또 9월 구금 사태 당시... ,2025-11-22,Naver,https://n.news.naver.com/mnews/article/003/0013615142?sid=104,배터리
67,"중국 전기차 업체, 충전 속도 놓고 치열한 '각축전'","중국 자동차 업계는 다른 나라가 전혀 쫒아올 수 없는 속도로 전기차와 배터리 기술을 개발하고 있지만, 실제로 이런 인프라가 완성되기까지는 시간이 걸릴 것으로 보는 전망도 있다. BYD는 현재 4000개 이상의... ",2025-11-22,Naver,http://www.rpm9.com/news/article.html?id=20251122090002,배터리
68,"집 안 충전은 ‘시한폭탄’, 바깥도 마땅찮아… 7만 이용자의 딜레마",전기차의 경우 차체 깊숙이 배터리가 있지만 배터리 교환형 이륜차는 직접 배터리를 꺼내 교환해야 하므로 젖기 쉬운 구조다. 이덕환 서강대 화학과 명예교수는 “BSS는 우천 시 안전 문제로 쓰기 어렵다”며 “설치를... ,2025-11-22,Naver,https://n.news.naver.com/mnews/article/020/0003676347?sid=102,배터리
69,"로봇·산업용·협동로봇 관련주, '함박웃음' 에스비비테크·한국피아이...","현재는 전기차·자율주행차 확산 흐름에 맞춰 배터리 케이스, 전장 제어 모듈 하우징, 전동화 시스템용 부품 등으로 사업 영역을 확장 중이다. 글로벌 모빌리티 산업이 전기·자율주행·커넥티드카라는 새로운 국면을... ",2025-11-22,Naver,http://www.finomy.com/news/articleView.html?idxno=243558,배터리
70,"中 동풍차, '주행거리 1000km' 전고체배터리 내년 9월 양산",2025년 1월에는 1세대 전고체 배터리를 탑재한 전기차 '둥펑 E70'를 공식 출시했다. E70의 배터리 에너지 밀도 157Wh/kg를 갖췄으며 1회 완충시 약 400km 주행이 가능하다. E70은 중국 정부로부터 신에너지 자동차... ,2025-11-22,Naver,https://www.theguru.co.kr/news/article.html?no=94723,배터리
71,[시승기] &quot;귀여운데 재밌기까지&quot;…일렉트릭 미니 쿠퍼 타보니,"지난 17~19일 서울 시내와 경기 고양 일대를 시승해 본 결과, 전기차 특유의 즉각적인 반응과 미니의 조작... 차체 하부에는 54.2kWh 배터리가 탑재돼 WLTP 기준 400km, 국내 기준 300km의 1회 충전 주행거리를 확보했다. 급속충전... ",2025-11-22,Naver,https://n.news.naver.com/mnews/article/629/0000446257?sid=103,배터리
72,"샤오펑(Xpeng), 1602㎞ 주행 성능 갖춘 'X9 슈퍼레인지' 선보여",중국 전기차 업체 샤오펑(Xpeng)이 7인승 레인지 익스텐더 전기차 'X9 슈퍼 익스텐디드 레인지'를 2025... 이 차의 가장 큰 특징은 전통적인 '소(小) 배터리 +대(大) 연료 탱크 조합'을 버리고 '대형 연료 탱크+대용량... ,2025-11-21,Naver,http://www.rpm9.com/news/article.html?id=20251121090010,배터리
73,"달러는 해외로, 고물가는 국내로… 고환율의 역설이 시작됐다",LG에너지솔루션은 미국 오하이오·테네시 등 배터리 공장에 수조 원을 투입하며 현지 법인 수익을 그대로... 현대차·기아는 미국 조지아 전기차 공장(7조 원 규모)에 북미 판매 수익을 재투자하는 구조를 강화하고 있다.... ,2025-11-21,Naver,http://www.newslock.co.kr/news/articleView.html?idxno=119918,배터리
74,"“테무산 레인지로버” 비싸보이는데 ‘반값’…인기 폭발한 차량, 뭐길...","소비자 관심도 크게 늘어 10월 한 달간 ‘재쿠 전기차’, ‘재쿠 8 UK’ 검색량은 5000% 이상 증가한 것으로... 아울러 재쿠7은 1.5리터 가솔린 엔진과 18.7kWh 배터리를 결합한 플러그인 하이브리드 시스템을 갖춰... ",2025-11-21,Naver,https://n.news.naver.com/mnews/article/016/0002561408?sid=103,배터리
75,[LS 미래 다지기] ②新미래성장동력 '배·전·반' 낙점…사업 포트폴리...,LS그룹이 신성장동력으로 점찍은 건 '배터리·전기차·반도체' 집중 사업이다. 늘어나는 AI(데이터센터AIDC) 등으로 전기·전력 에너지가 필요한 시대에 해당 인프라 사업을 기존 주력 산업으로 강화하는 동시에... ,2025-11-21,Naver,https://www.kfenews.co.kr/news/articleView.html?idxno=649571,배터리
76,최근 논란 중인 스마트제어 충전기의 거짓과 진실,여기서 '과충전'은 전기차 배터리에 100% 이상을 충전한다는 뜻이 아니라 충전이 완전히 된 이후에도 계속하여 전기에너지를 배터리에 지속적으로 가하면서 배터리셀 불량 등이 초래된다고 판단된다. 물론 배터리셀 불량은... ,2025-11-21,Naver,https://www.gokorea.kr/news/articleView.html?idxno=847438,배터리
77,"현대모비스, '테크 브릿지 2025' 개최…도심형 소형 전기차 특화 구동장...","전시회에서 현대모비스는 배터리와 구동 부품 등 전동화 분야에서 28개, 섀시모듈과 운전석(칵핏)·실내... 현대모비스에 따르면 올해 전동화 부문의 우수 연구개발 사례로는 도심형 소형 전기차에 특화된 120... ",2025-11-21,Naver,http://www.econonews.co.kr/news/articleView.html?idxno=414852,배터리
78,"다재다능하고 안전한 패밀리 카...기아 EV5, 패밀리 SUV 고민 끝 [CAR톡]","EV5는 기아의 전기차 전용 플랫폼 ‘E-GMP’를 기반으로 삼은 전기차다. 정통 SUV 보디타입을 적용해 공간... EV5, 안전성과 편의성 높여 패밀리카 수요 겨냥 EV5는 81.4kWh 니켈·코발트·망간(NCM) 배터리, 160kW급 전륜... ",2025-11-21,Naver,https://n.news.naver.com/mnews/article/024/0000101498?sid=102,배터리
79,배터리 사용 농기계 급증.. 안전성 검증은?,◀앵커▶ 전기차에 이어 이젠 농기계도 배터리를 탑재한 제품이 늘면서 화재나 폭발 등 안전사고에 대한 걱정도 커지고 있습니다. 이런 가운데 배터리 농기계의 안전성을 검증할 시험 시설이 국내 최초로 익산에 들어서... ,2025-11-21,Naver,https://n.news.naver.com/mnews/article/659/0000038810?sid=102,배터리
80,기회의 땅으로 '진화'하는 기술 혁신,"전기차는 이제 단순한 교통수단을 넘어 인류의 '새로운 생활공간'으로 진화하고 있다. 조용하고 넓은 내부, 그리고 배터리를 기반으로 한 안정적 전력 공급은 자동차를 더 이상 이동을 위한 기계로만 머물게 하지 않는다.... ",2025-11-21,Naver,https://www.ilyoseoul.co.kr/news/articleView.html?idxno=509719,배터리
81,"현대차, 콤팩트 오프로드 콘셉트카 '크레이터' 공개",아이오닉 6 N은 고성능 사륜구동 시스템과 84.0kWh 고출력 배터리를 탑재해 합산 최고 출력 448kW(601마력)를... 고성능 전기차&quot;라며 &quot;N 브랜드의 전동화 비전을 한층 더 확장한 모델&quot;이라고 설명했다. 아이오닉 6 N은 내년... ,2025-11-21,Naver,https://www.pointdaily.co.kr/news/articleView.html?idxno=281353,배터리
82,대구 6개월 만에 수출 하락세 전환.. 경북은 6개월 연속 감소세,"대구는 추석 연휴로 인한 조업 일수 감소와 관세 영향으로 인한 대미 수출 감소, 경북은 2차전지 소재와 철강, 무선 통신 등 주력 품목 수출이 하락했기 때문으로 풀이됩니다.",2025-11-22,Naver,https://www.tbc.co.kr/news/view?pno=20251121153308AE02730&id=201009,2차전지
83,"군산시의회 경제건설위원회, 교통항만수산국(3개과)·새만금정책담당관...","군산시의회 경제건설위원회 군산시의회 경제건설위원회(위원장 지해춘)는 지난 20일 군산시의회 제279회 제2차... 이어, 이차전지 폐수 방류구 관련 환경단체에서 이차전지 폐수에 중금속이 있다고 주장하고 있는 상황으로... ",2025-11-22,Naver,https://www.gukjenews.com/news/articleView.html?idxno=3435449,2차전지
84,&quot;지금 아니면 죽는다&quot; 위기의 여수 생사 갈림길,"세계적인 브랜드와 지역 매력이 조화될 때 여수가 진짜 관광도시로 자리잡을 수 있습니다&quot; ▶순천·광양·고흥과 다른 길… 소부장·블루이코노미가 대안 산업 측면에서는 순천의 생태 문화, 광양의 철강·2차전지 산업... ",2025-11-22,Naver,https://www.newsfreezone.co.kr/news/articleView.html?idxno=659295,2차전지
85,"&quot;11월 증시 롤러코스터&quot;…개인 계좌 60% 손실, 평균 940만원",일부 대형 기술·2차전지 종목이 급락하며 손실이 집중된 반면 반도체·원자력 관련주는 투자자 계좌 방어에 기여한 것으로 분석된다. 국내 한 대형 증권사가 11월 1·2주차 개인 투자자 계좌 240만 개를 자체 분석한... ,2025-11-22,Naver,https://www.newscj.com/news/articleView.html?idxno=3343103,2차전지
86,"충북테크노파크, 지역 산업 생태계 활성화 첨단 산업 인프라 구축",충북의 2차전지·반도체·모빌리티 산업 생태계 수준을 높이는 핵심 기반이 될 전망이다. 올해 12월 개소식을 진행할 공정혁신시뮬레이션센터는 충북 반도체... ,2025-11-22,Naver,http://www.breaknews.com/1163498,2차전지
87,'롤코 장세' 개미들 비명 터졌다…10명 중 6명은 '손실',"코스피가 한때 4000선을 돌파했다가 급락하는 등 ‘롤러코스터 장세’가 이어지는 가운데, 2차전지와 카카오 등 일부 주요 종목이 수익 악화의 중심에 섰고, 반도체·원자력주는 사실상 ‘안전판’ 역할을 한... ",2025-11-22,Naver,https://n.news.naver.com/mnews/article/243/0000088440?sid=101,2차전지
88,"참그래핀, 그래핀 생산부터 생산 장비 개발까지 원스톱으로 처리","최근 그래핀 시장의 동향에 대해 최 실장은 “원재료나 공정에 따라 그래핀의 형태가 필름 타입의 CVD나 파우더, 솔루션 타입으로 생성되는데, 플레이크 재료의 경우 2차전지의 음극재 시장에서 가능성이 높다”고 말한... ",2025-11-22,Naver,https://kidd.co.kr/news/244029,2차전지
89,“동부산권을 글로벌 융합도시로… 이승우 부산시의원 ‘100만평 첨단산...,이차전지·반도체·바이오 클러스터 구축 좌광천 국가정원·관광·산업 융합도시 비전 제시 부산 동부산권이... 이승우 의원은 지난 21일 열린 제332회 정례회 제2차 본회의 5분 자유발언에서 “최근 동부산권은 중입자가속기... ,2025-11-22,Naver,https://n.news.naver.com/mnews/article/382/0001237457?sid=102,2차전지
90,흉기 든 강도에 상해 입힌 나나 모녀…“정당방위 인정”,"심각한 2차 피해를 야기할 수 있으니 자제 부탁드린다”고 당부한 바 있다. 나나는 2009년 애프터스쿨의 싱글... 이후 배우로도 스펙트럼을 확장해 넷플릭스 시리즈 ‘마스크걸’, 영화 ‘전지적 독자 시점’ 등에 출연하며... ",2025-11-22,Naver,https://m.entertain.naver.com/article/009/0005594346,2차전지
91,패키지기판 비중 50% 확대…삼성전기 4분기 실적 개선 가속,2차전지(전고체) 관련주 롯데에너지머티리얼즈 유일에너테크 티에스아이 이브이첨단소재 동화기업 천보 SK아이이테크놀로지 씨아이에스 레몬  원준 한농화성 이수스페셜케미컬 SK이노베이션 레이크머티리얼즈... ,2025-11-22,Naver,https://www.pinpointnews.co.kr/news/articleView.html?idxno=398364,2차전지
92,"출퇴근 가까운 아파트에 청약 몰렸다…직주근접 단지, 연내 줄줄이 분양",인근에는 내포도시첨단산업단지와 미래자동차·수소·2차전지 중심의 국가산업단지가 2030년 완공을 목표로 추진 중이다. 업계 관계자는 “직주근접은 주거 선택의 핵심 기준으로 자리 잡았다”며 “특히 워라밸을... ,2025-11-22,Naver,https://www.etoday.co.kr/news/view/2528154,2차전지
93,&quot;AI 역량 강화&quot;···연일 쏟아지는 재계 리더들의 메시지,장 회장은 특히 &quot;철강과 2차전지 소재 사업에서의 자원 확보는 아무리 강조해도 지나치지 않다&quot;며 &quot;전 직원의 AI 활용 역량을 강화해 모든 현장에서 AI 중심의 디지털 혁신을 이뤄내자&quot;고 덧붙였다. 재계 리더들의 잇따른... ,2025-11-22,Naver,https://www.sisajournal-e.com/news/articleView.html?idxno=417201,2차전지
94,지역 맞춤형 '지산학' 캠퍼스...청년 유입·일자리 창출,"고흥에는 그린 스마트팜과 우주항공 캠퍼스가 들어섰고, 광양에서는 2차 전지 등 첨단 소재 산업을 활용합니다. 글로컬 대학에서 자치단체, 지역 특화 산업체와 맞춤형으로 추진하는 '지산학 캠퍼스'입니다. [주지영... ",2025-11-22,Naver,https://n.news.naver.com/mnews/article/052/0002276701?sid=102,2차전지
95,“IMF보다 힘든 시기 보내… 전기차 전환 안간힘”,"최근엔 새만금 산업단지에 2차 전지 기업을 잇따라 유치하며 전환을 노리고 있다. -위기를 어떻게 극복했나. “정말 힘든 시기였다. 협력 업체를 포함해 3000명이 일자리를 잃었고, 군산 시민 4분의 1이 경제적 타격을... ",2025-11-22,Naver,https://n.news.naver.com/mnews/article/023/0003942553?sid=102,2차전지
96,"라오스, 전략 광물 공급국 도약 목표…국가 성장 견인","이는 반도체, 2차전지, 알루미늄 산업의 핵심 원료로 전략적 중요성을 더욱 높이고 있다. 코트라는 &quot;중국의 희토류 수출 제한 이후 글로벌 공급망 재편 과정에서 라오스가 새로운 광물 공급처로 부상하고 있음을... ",2025-11-22,Naver,https://www.theguru.co.kr/news/article.html?no=94642,2차전지
97,"전북창조센터 투자기업 알트에코, 팁스 R&amp;D 최종 선정…2년간 최대 7억 ...",곽금옥 알트에코 대표는 &quot;팁스 선정은 당사의 기술 경쟁력을 인정받은 결과&quot;라며 &quot;친환경·고효율 금속 추출 기술을 발판으로 글로벌 2차전지 리사이클링 시장에서 경쟁력을 확보하고 전북을 대표하는 기업으로... ,2025-11-21,Naver,http://www.jeonmin.co.kr/news/articleView.html?idxno=429006,2차전지
98,"이상표 공주시의원, '공주시청 씨름팀' 재창단 촉구","공주시의회는 지난 20일 이상표 의원이 제262회 제2차 정례회 제1차 본회의에서 '공주시청 씨름팀, 17년의... 대회출전비·전지훈련비·훈련용품 구입비와 같은 '운영비'는 물론 2019년 봉황중 씨름장 신축에 약 2억 9천만원... ",2025-11-21,Naver,http://www.newstnt.com/news/articleView.html?idxno=557558,2차전지
99,코스피 전인미답 고지 이끌 조건 5 [‘5천피’ 가려면 ‘뒷바람’ 불어...,천스닥 고지 앞 주춤하지만 “내년 1500 전망도…바이오·2차전지 살아난다” 코스닥은 올해 코스피 대비 부진했다. 연초부터 11월 12일까지 코스피가 73% 오르는 동안 코스닥은 34% 상승에 그쳤다. 전 세계 인공지능(AI)... ,2025-11-21,Naver,https://n.news.naver.com/mnews/article/024/0000101501?sid=101,2차전지
100,[주식마감기사] '검은 금요일'... 특별한 공시 없이 SG세계물산·참엔지...,"사진= 연합뉴스 한편 이날 코스피 시장 거래 상위종목 30위는 KODEX 200선물인버스2X, KODEX 인버스, 삼성 인버스 2X WTI원유 선물 ETN, KODEX 2차전지산업레버리지, SG세계물산, KODEX 레버리지, KODEX 코스닥150레버리지... ",2025-11-21,Naver,https://www.ggilbo.com/news/articleView.html?idxno=1125687,2차전지
101,대전교육청 지·산·학 손잡고 협약형 특성화고 육성 본격화,"또한 교육발전특구를 활용한 대전형 협약형 특성화고 4교(대전도시과학고-2차전지, 대전대성여자고-의료서비스, 대전여자상업고-비지니스 인텔리전스, 유성생명과학고-바이오)를 자체 선정해 지역 맞춤형 직업교육... ",2025-11-21,Naver,https://daily.hankooki.com/news/articleView.html?idxno=1299396,2차전지
102,"서울전자통신, 아이티엠반도체 주식 100만주 양도 결정","발행회사회사명(주)아이티엠반도체국적대한민국대표자나혁휘자본금(원)11,572,700,000회사와 관계계열회사발행주식총수(주)22,682,934주요사업2차전지보호회로 사업2. 양도내역양도주식수(주)1,000,000양도금액... ",2025-11-21,Naver,https://www.digitaltoday.co.kr/news/articleView.html?idxno=606887,2차전지
103,"송인헌 괴산군수, 2026년 군정 4대 중점 추진 방향 밝혀","송인헌 군수가 괴산군의회 2차 정례회서 시정연설 하는 모습.(제공=괴산군청) 송인헌 충북 괴산군수가 21일... 체육대회, 전지훈련 유치로 27억원 경제적 효과 창출 등의 많은 성과를 거뒀다&quot;고 말했다. 이어 &quot;2026년은... ",2025-11-21,Naver,https://www.gukjenews.com/news/articleView.html?idxno=3434617,2차전지
104,"자동차부품 관련주, '봄바람 살랑' 한국피아이엠·한라캐스트·삼현... ...","특히 고체산화물연료전지(SOFC), 전력반도체 모듈 부품, 석유화학 산업용 세라믹 부품 등 차세대 기술... 자동차용 조명장치 완제품을 납품하는 1차 벤더에 LED모듈을 제조·공급하는 2차 벤더로서, 고객사와의 협력관계... ",2025-11-21,Naver,http://www.finomy.com/news/articleView.html?idxno=243562,2차전지
105,"의료AI 관련주, '웃음꽃 만개' 파로스아이바이오·로킷헬스케어... '시들...","mRNA 백신 생산 효소 사업은 독일과 위탁개발을 진행하고 있으며, 2차전지 및 전기이륜차 사업을 추진하고 있다. 뉴로핏은 2016년 광주과학기술원(GIST)에서 빈준길·김동현 공동대표가 설립한 AI 헬스케어 기업으로, 뇌... ",2025-11-21,Naver,http://www.finomy.com/news/articleView.html?idxno=243559,2차전지
106,"대전교육청·지·산·학, 협약형 특성화고 육성 본격화","또한, 교육발전특구를 활용한 대전형 협약형 특성화고 4교(대전도시과학고-2차전지, 대전대성여자고-의료서비스, 대전여자상업고-비지니스 인텔리전스, 유성생명과학고-바이오)를 자체 선정해 지역 맞춤형 직업교육... ",2025-11-21,Naver,https://www.straightnews.co.kr/news/articleView.html?idxno=287269,2차전지
107,"LS그룹, 상생기반 협력사 생태계 구축 &quot;전략적 파트너십으로 동반성장&quot;","이러한 시스템은 지역 환경의 보호에도 기여해, 창의적 아이디어를 통해 고객사와 공급사, 지역이 상생하는 모델로 평가받는다.2차전지 소재사업 추진을 통해서도 새로운 상생을 준비 중이다. 2029년까지 1조 8000억원... ",2025-11-21,Naver,https://news.mtn.co.kr/news-detail/2025112014144080057,2차전지
108,"산업부, 산업발전협의회 개최...“희소금속 공급망 강화”","이차전지, 항공우주 등 첨단산업에 필요한 희소금속 공급망 강화를 위해 국내 기업들이 협력을 강화한다. 산업통상부는 20일 서울 용산 피스앤파크에서 '제2차 희소금속 산업발전협의회'를 열고 희소금속 공급망 안정화... ",2025-11-21,Naver,https://www.hellot.net/news/article.html?no=107418,2차전지
109,&quot;우리 지역 인재는 우리가 키운다&quot;…대전 맞춤형 특성화고 육성,"또, 대전도시과학고(2차전지), 대전대성여자고(의료서비스), 대전여자상업고(비지니스 인텔리전스), 유성생명과학고(바이오) 등 교육발전특구를 활용한 대전형 협약형 특성화고 4곳도 자체 선정했다. 대전시교육청... ",2025-11-21,Naver,https://n.news.naver.com/mnews/article/079/0004088559?sid=102,2차전지
110,"92개 대기업, 석달새 69개 소속사 계열 제외","LG는 전기차 충전기 관련 하이비차저를, 포스코는 2차전지 관련 포스코씨앤지알니켈솔루션을 청산했다. 다만 기존 사업 확장이나 신사업 추진을 위한 계열 편입도 적지 않았다고 공정위는 봤다. CJ는 콘텐츠 사업... ",2025-11-21,Naver,http://www.srtimes.kr/news/articleView.html?idxno=190453,2차전지
111,"코스피, 외국인 3조 원 '폭탄 매물'에 3.8%↓…3850대로 밀렸다","시총 상위주 중에서는 알테오젠(-2.87%), 에코프로비엠(-4.82%), 에코프로(-5.17%) 등 바이오와 2차전지 관련주들이 약세를 보였다. 반면 코오롱티슈진(11.49%)은 급등했고 에이비엘바이오(0.85%) 등 일부 바이오 종목은... ",2025-11-21,Naver,http://www.iminju.net/news/articleView.html?idxno=149152,2차전지
112,"대전시교육청, 지·산·학 손잡고 협약형 특성화고 육성 '본격화'","또한, 교육발전특구를 활용한 대전형 협약형 특성화고 4교(대전도시과학고-2차전지, 대전대성여자고-의료서비스, 대전여자상업고-비지니스 인텔리전스, 유성생명과학고-바이오)를 자체 선정해 지역 맞춤형 직업교육... ",2025-11-21,Naver,https://n.news.naver.com/mnews/article/629/0000446235?sid=102,2차전지
113,"이승우 부산시의원, 동부산권 100만 평 첨단산업기지 조성 공식 제안",부산시의회 이승우 의원(국민의힘·기장군2)은 21일 제332회 정례회 제2차 본회의 5분 자유발언에서 동부산권... 이차전지·전력반도체·항노화 바이오 등 미래산업 기업을 집적시킬 물리적 공간 확보 필요성을 역설했다.... ,2025-11-21,Naver,https://daily.hankooki.com/news/articleView.html?idxno=1299700,2차전지
114,대전교육청 지·산·학 손잡고 협약형 특성화고 육성 본격화,"또한, 교육발전특구를 활용한 대전형 협약형 특성화고 4교(대전도시과학고-2차전지, 대전대성여자고-의료서비스, 대전여자상업고-비지니스 인텔리전스, 유성생명과학고-바이오)를 자체 선정하여 지역 맞춤형 직업교육... ",2025-11-21,Naver,http://www.ccnnews.co.kr/news/articleView.html?idxno=392515,2차전지
115,"대전교육청, 지·산·학 손잡고 '협약형 특성화고' 육성 본격화","또한 교육발전특구를 활용한 대전형 협약형 특성화고 4교(대전도시과학고-2차전지, 대전대성여자고-의료서비스, 대전여자상업고-비지니스 인텔리전스, 유성생명과학고-바이오)를 자체 선정해 지역 맞춤형 직업교육... ",2025-11-21,Naver,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=860183,2차전지
116,"코스피 3.79% 급락 3,850선 후퇴…외국인 2조8천억원대 순매도","주요 종목별로는 2차전지 관련주와 성장주 위주로 약세가 두드러졌다. '에코프로비엠'은 4.82% 하락했고, '에코프로'도 5.17% 떨어졌다. '알테오젠'(-2.87%), '펩트론'(-4.40%), '레인보우로보틱스'(-6.52%) 등도 약세를... ",2025-11-21,Naver,https://www.topstarnews.net/news/articleView.html?idxno=15882215,2차전지
117,창업 기업의 성공 나침반… 구미시 ‘스타트업 브릿지 데이’ 개최,"2호 투자기업으로 선정된 ㈜오르타머티리얼즈는 2023년 4월 설립된 비철금속 종합 리사이클링 전문 기업으로, 2차전지 핵심 소재인 니켈·코발트 분야에서 독보적인 기술력을 보유하고 있다. 에코프로머티리얼즈와... ",2025-11-21,Naver,https://www.asiatoday.co.kr/view.php?key=20251121010011325,2차전지
118,[오늘 A주] AI 버블 공포에 급락...&quot;3800까지 밀릴 것&quot;,"2차 전지를 비롯해 양극재, 전해질, 리튬 등 소재 업체들도 동반 급락했다. 광저우선물거래소는 오는 24일부터 탄산리튬 선물 계약의 거래 수수료 및 거래 한도를 조정한다고 발표하면서 탄산리튬 선물 가격이 7... ",2025-11-21,Naver,https://www.newspim.com/news/view/20251121000890,2차전지
119,"건설업계, 환경·에너지 신사업 '2차 성장' 시동","업계 관계자는 &quot;태양광, 풍력, 연료전지, 수소 설비 등 에너지 기반 공정이 세분화되고 전문 공종 범위도... 제주 감귤 태양광, 영월 풍력, 안산 수소연료전지 등 관련 사업 실적을 쌓았으며 최근 홍천양수발전소 1·2호기... ",2025-11-21,Naver,https://www.newsway.co.kr/news/view?ud=2025112113483366683,2차전지
120,코스닥 급락에도...디앤디파마텍 · 로킷헬스케어 · 에스피지 '껑충',"코스닥 업종별로는 반도체, 2차전지, 엔터테인먼트, 게임, 통신장비주 등이 하락했다. 한국거래소에 따르면 제약바이오주 중 코오롱티슈진(11.49%), 케어젠(14.66%), 로킷헬스케어(9.66%) 등이 급등했다.... ",2025-11-21,Naver,http://www.choicenews.co.kr/news/articleView.html?idxno=157113,2차전지
121,"하드램, 네덜란드 소부장기업과 나노급 첨단 장비 공동 개발",반도체·디스플레이·2차전지 전문기업 ㈜하드램이 네덜란드의 핵심 소부장(소재·부품·장비) 기업들과 전략적 기술 제휴를 진행하고 있다고 밝혔다. 양사는 나노미터(㎚) 단위의 초정밀 장비 설계를 위한 공동 개발에... ,2025-11-21,Naver,https://n.news.naver.com/mnews/article/008/0005281583?sid=101,2차전지
122,[마켓+]외국인 3조 순매도 '역대 최대'…'검은 금요일',유명간 미래에셋증권 연구원도 &quot;AI 수익성 논란과 금리 인하 기대 약화가 고평가된 반도체·2차전지를 정면으로 압박했다&quot;고 말했다. 하장권 현대차증권 연구원은 &quot;현재 미국 시장은 통화정책 경로에 대한 명확한... ,2025-11-21,Naver,https://www.businessplus.kr/news/articleView.html?idxno=102527,2차전지
123,"시흥시, 8개 소부장기업 맞춤 DX 전략 완성",▲(농)대한주조㈜(주류 제조) ▲㈜삼양이엠씨(Ecosef 수유식 튀김기) ▲㈜비와이인더스트리(2차전지·디스플레이 고압세정기) ▲한국연마(사무용품 연마가공) ▲㈜에이탑(극세사 타월) ▲일영피더(자동차 설비 피더)... ,2025-11-21,Naver,https://n.news.naver.com/mnews/article/025/0003484427?sid=102,2차전지
124,"[2026 후계자 포커스⑨] LS '포스트 구자은' 후계 경쟁 치열, 구본혁·구...","구동휘 대표는 LS그룹의 2차전지 소재 사업 컨트롤타워로서 황산니켈 제련공장, 전구체 생산능력 안정화 등의 과제도 추진하고 있다. 지난 10월 준공된 LS-엘앤에프 합작법인 엘에스엘앤에프배터리솔루션(LLBS)의... ",2025-11-21,Naver,https://www.businesspost.co.kr/BP?command=article_view&num=420926,2차전지
125,"송인헌 괴산군수, 시정연설 통해 2026년 군정운영 방향 제시",▲ 송인헌 충북 괴산군수는 지난 21일 347회 괴산군의회 2차 정례회에서 시정연설을 통해 2026년 군정운영... 체육대회·전지훈련 유치를 통해 27억 원의 경제적 효과를 거뒀다&quot;며 &quot;이 성과를 바탕으로 2026년을 도약의... ,2025-11-21,Naver,https://www.ccdailynews.com/news/articleView.html?idxno=2380837,2차전지
126,"&quot;검은 금요일&quot;..양대악재, 원화환율 '치솟고'·코스피 '추락'","업종별로는 반도체주를 비롯해 2차전지, 조선, 원전, 건설, 철강, 전력기기, 지주사 등이 하락했다. 화장품주들은 상대적으로 선방하는 모습을 보였다. 한국거래소에 따르면 삼성전자는 전일 대비 5.77... ",2025-11-21,Naver,http://www.choicenews.co.kr/news/articleView.html?idxno=157112,2차전지
